Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
37.18547215532484,-118.67422298254522,7976,26169,4.9562211849617785,3594,11791,15,242,Barren,0
37.18564927223558,-118.67445498334983,8005,26262,4.973928433783174,3586,11765,19,301,Barren,0
37.18584442459708,-118.67469605391403,8035,26362,4.9928677935775365,3579,11742,18,236,Grassland,0
37.18573612382336,-118.67494907132482,8061,26446,5.0086957848164735,3571,11716,17,265,Grassland,0
37.185753227377134,-118.6752812714744,8090,26543,5.027040476453346,3562,11686,23,216,Grassland,0
37.185567787862446,-118.67552139236255,8120,26640,5.045469400199222,3553,11657,21,224,Barren,0
37.18554327755426,-118.67584161487181,8148,26734,5.06319715354818,3548,11640,4,213,Barren,0
37.18576339833839,-118.6760460127428,8179,26834,5.0821365127718,3546,11634,6,213,Shrub,0
37.18594006579066,-118.67630626012337,8209,26933,5.100978185940567,3546,11634,14,221,Barren,0
37.18608160432045,-118.67659451890195,8239,27032,5.119637836190691,3547,11637,14,189,Barren,0
37.18615711476885,-118.67692487711369,8270,27132,5.138577201076027,3548,11640,17,195,Shrub,0
37.18621290382872,-118.67725676937027,8300,27230,5.157269307356544,3548,11640,14,201,Shrub,0
37.1862465571141,-118.67758139278526,8329,27326,5.17530898587968,3547,11637,6,212,Shrub,0
37.186402089125,-118.677860321995,8359,27425,5.194070675580276,3547,11637,4,226,Shrub,0
37.18662292963735,-118.67806349526637,8390,27525,5.213010033489962,3548,11640,19,196,Shrub,0
37.18677426443781,-118.67834492553233,8420,27624,5.231720781603233,3549,11644,23,203,Shrub,0
37.18681,-118.67868081433267,8450,27722,5.250394620357881,3550,11647,26,178,Shrub,0
37.18682913252686,-118.67901867473138,8480,27821,5.269059753160375,3550,11647,23,188,Shrub,0
37.18678999660768,-118.67935847797813,8510,27921,5.287979639375137,3551,11650,14,160,Grassland,0
37.18672134228438,-118.67969118739109,8541,28021,5.306918990942473,3551,11650,8,165,Shrub,0
37.186664915887576,-118.68002642991117,8571,28120,5.325800721734178,3550,11647,9,190,Barren,10
37.186666130703905,-118.68036710580107,8601,28219,5.344574255809735,3548,11640,13,214,Barren,0
37.18672812395805,-118.68070186937344,8632,28319,5.363513616011508,3547,11637,7,217,Barren,10
37.18687614753698,-118.68097618266484,8661,28416,5.381771163866806,3546,11634,6,223,Barren,10
37.18708006862846,-118.681205071488,8692,28516,5.400693422906447,3547,11637,15,201,Barren,0
37.187240552926596,-118.68146903860548,8721,28612,5.418991437393272,3548,11640,22,187,Barren,0
37.18723315402357,-118.6818016032804,8751,28709,5.437324811513453,3548,11640,18,189,Barren,0
37.18722866972447,-118.68213614678768,8780,28806,5.455762696635537,3548,11640,12,178,Shrub,0
37.18722479411023,-118.68247149987386,8810,28904,5.474244530296528,3548,11640,11,181,Shrub,0
37.18730317785003,-118.68279782801264,8840,29003,5.493026667955087,3547,11637,15,198,Shrub,0
37.18723385278191,-118.68310082225523,8868,29095,5.510398339655528,3548,11640,9,176,Shrub,16
37.18733669576683,-118.68341302439664,8898,29193,5.529015181568354,3548,11640,19,177,Shrub,13
37.18729,-118.68372457626921,8926,29285,5.546484662307397,3548,11640,16,176,Shrub,0
37.18724500336396,-118.68405784608984,8956,29384,5.565111617263861,3548,11640,14,168,Shrub,0
37.18720271711578,-118.68439386067023,8986,29483,5.583857559402658,3548,11640,13,175,Shrub,0
37.18715005214324,-118.68473042873835,9017,29583,5.602758783783917,3547,11637,11,174,Shrub,0
37.187046103849084,-118.68504838822633,9047,29683,5.62169813536292,3546,11634,8,181,Shrub,11
37.186982357402755,-118.68537707220827,9077,29781,5.640339564997407,3545,11631,4,241,Water,0
37.18718901281008,-118.68557050274501,9106,29875,5.6581707097053275,3545,11631,7,248,Shrub,0
37.18745891466328,-118.68562833885642,9136,29975,5.677110067664154,3545,11631,15,242,Shrub,0
37.18768417376165,-118.6857844633644,9165,30069,5.694908781497219,3544,11627,17,231,Grassland,0
37.18782527966537,-118.68606167799223,9194,30165,5.713036708185545,3544,11627,18,223,Shrub,13
37.18796330024513,-118.68635660049026,9225,30264,5.731885186300042,3546,11634,18,179,Shrub,0
37.18808187432131,-118.686653336953,9254,30361,5.750178596464314,3548,11640,25,164,Shrub,0
37.1879834387641,-118.68696949393234,9284,30460,5.768883743721103,3549,11644,16,165,Shrub,0
37.187835615305566,-118.68723485263656,9313,30554,5.78672677137066,3547,11637,13,173,Shrub,0
37.187692680443305,-118.68752551542372,9343,30653,5.805549563238893,3544,11627,14,206,Shrub,0
37.18754354297888,-118.68780314989348,9373,30751,5.824001752645676,3540,11614,8,226,Shrub,0
37.187465627674435,-118.6881099714727,9401,30844,5.841747520888043,3537,11604,3,253,Shrub,9
37.187564554892504,-118.68837552157153,9427,30930,5.857901706723553,3535,11598,1,241,Shrub,10
37.187779771265504,-118.68847559238833,9453,31014,5.87377688513377,3536,11601,4,191,Shrub,10
37.18783,-118.68880612224571,9483,31112,5.892319256457057,3536,11601,13,167,Shrub,11
37.187731656260596,-118.68912503121821,9513,31211,5.911163490865471,3536,11601,7,168,Shrub,11
37.18761470315742,-118.68942176947452,9542,31307,5.929407062149831,3536,11601,3,171,Shrub,0
37.18759693488401,-118.68976316045757,9573,31407,5.948259684550601,3536,11601,3,187,Shrub,0
37.187618710933265,-118.69010269528852,9603,31506,5.967030450406712,3537,11604,5,166,Shrub,0
37.187694352111755,-118.69041990142969,9632,31602,5.985276500618762,3541,11617,28,155,Shrub,0
37.18758968357304,-118.69072834950217,9662,31700,6.003751384048677,3543,11624,31,130,Grassland,0
37.187378537568634,-118.69093803514139,9692,31798,6.022374576703453,3542,11621,27,143,Shrub,0
37.18717025358281,-118.69114483351905,9722,31895,6.04074381762997,3541,11617,16,159,Shrub,0
37.18713890247288,-118.69148134203903,9752,31994,6.059413766901877,3539,11611,13,190,Shrub,0
37.18705250509936,-118.69175473865349,9778,32079,6.075621526693716,3537,11604,5,237,Shrub,0
37.18721350848692,-118.6920040766824,9806,32173,6.093308051095924,3535,11598,2,250,Shrub,0
37.18747472811122,-118.69205710599073,9836,32269,6.111611543861278,3535,11598,3,250,Shrub,0
37.18773927536509,-118.69211951691004,9866,32368,6.130230818010977,3535,11598,4,241,Shrub,0
37.18798109274346,-118.69228072849563,9896,32468,6.1491701805465775,3535,11598,8,240,Grassland,0
37.18823085085744,-118.6924092414162,9926,32566,6.167841229329819,3537,11604,9,214,Shrub,0
37.188391856949046,-118.69256442915287,9949,32640,6.181882610697049,3536,11601,22,190,Shrub,0
37.18830062091884,-118.6928865958295,9979,32740,6.200723924108182,3533,11591,26,199,Grassland,0
37.18825902421189,-118.6932263022696,10010,32840,6.2196632806027266,3529,11578,16,189,Grassland,0
37.188163321368236,-118.69350212072428,10036,32927,6.236241318273361,3524,11562,12,208,Grassland,0
37.18800656212323,-118.6937571009247,10065,33021,6.253989450501287,3519,11545,9,241,Shrub,9
37.187926520016795,-118.69401410910618,10089,33101,6.269195690811273,3515,11532,7,281,Shrub,9
37.18809088624942,-118.69427873458199,10119,33199,6.287686307262659,3511,11519,9,210,Grassland,0
37.18831055926745,-118.69447959466929,10149,33298,6.306485110322764,3507,11506,10,294,Shrub,0
37.18850605936532,-118.69471168830452,10179,33397,6.325097980360646,3503,11493,11,278,Shrub,0
37.188670927186166,-118.69498365566523,10210,33496,6.343930200135643,3499,11480,10,266,Shrub,0
37.18886238409678,-118.69522732087684,10240,33596,6.362789379074739,3495,11467,11,239,Shrub,0
37.188873684777164,-118.69554920835422,10269,33689,6.380544065676525,3491,11453,12,255,Shrub,0
37.18895392908991,-118.6958511059639,10297,33782,6.398081530325653,3488,11444,3,262,Shrub,0
37.18909786791153,-118.69614348169532,10327,33882,6.417020894472032,3486,11437,2,269,Shrub,0
37.1892491746987,-118.69642972005654,10358,33982,6.435950331210857,3485,11434,2,205,Shrub,0
37.18936220632068,-118.69673434108446,10387,34080,6.45446776288277,3485,11434,2,165,Shrub,9
37.189308280143784,-118.69705719069573,10417,34176,6.472644981389245,3485,11434,5,157,Shrub,0
37.18912561553221,-118.69729,10446,34271,6.4906511402055385,3485,11434,3,190,Shrub,0
37.18886301747917,-118.69735580266796,10476,34369,6.5091735917183176,3484,11430,2,246,Shrub,0
37.18873837746546,-118.69764298989153,10505,34464,6.527194979381646,3483,11427,3,222,Barren,0
37.188522635035696,-118.69784868248215,10535,34563,6.545934533215345,3482,11424,4,239,Shrub,0
37.188328905997615,-118.69808009084575,10564,34660,6.564432536824073,3479,11414,5,254,Shrub,0
37.18828697147302,-118.69839628630695,10593,34754,6.582096271448049,3477,11407,5,240,Shrub,0
37.1883,-118.69873921407789,10623,34853,6.601014779144067,3474,11398,10,220,Shrub,0
37.1883,-118.69908290998306,10654,34953,6.6199541367438615,3470,11385,13,225,Shrub,0
37.18825705363882,-118.69942010010108,10684,35053,6.638770965152226,3463,11362,13,257,Shrub,0
37.18823423561631,-118.69975710136848,10714,35151,6.657408380288775,3457,11342,18,252,Shrub,0
37.188267253769396,-118.70009828895046,10745,35251,6.676347739463999,3452,11325,7,231,Shrub,0
37.18819496000167,-118.70040959272531,10773,35346,6.694216137607732,3447,11309,6,212,Shrub,0
37.18807452097181,-118.70070200588279,10803,35441,6.712355773815299,3444,11299,9,205,Shrub,0
37.18807443423312,-118.70104009600348,10832,35540,6.730986281350978,3442,11293,13,207,Shrub,0
37.188112063197465,-118.70137714497824,10863,35639,6.749740902055722,3441,11289,20,173,Shrub,0
37.188072777223915,-118.7017161039109,10893,35738,6.768615918821849,3441,11289,15,184,Shrub,0
37.18802527624118,-118.70204576092833,10923,35836,6.787076474499944,3440,11286,5,170,Shrub,0
37.18784639667838,-118.7022928826573,10952,35933,6.805475879146143,3440,11286,2,123,Shrub,0
37.18760184453448,-118.70243906807013,10983,36032,6.824211877761519,3440,11286,2,132,Shrub,0
37.187346293896994,-118.70252877903818,11012,36129,6.842566733631693,3437,11276,8,164,Shrub,0
37.18707669351032,-118.70252131485188,11042,36227,6.861219687576366,3434,11266,8,170,Shrub,9
37.18682075559697,-118.70250281079365,11071,36321,6.878952406266757,3432,11260,3,257,Shrub,0
37.186616611306206,-118.70273185072962,11101,36421,6.8978917540321465,3431,11257,7,311,Shrub,8
37.18640445037654,-118.70294254692591,11131,36520,6.916604647172557,3432,11260,9,313,Barren,0
37.18614132964,-118.70297718682666,11161,36616,6.934904694579842,3433,11263,12,288,Shrub,0
37.18587164138274,-118.70297379696594,11191,36715,6.953560126281047,3432,11260,15,259,Shrub,0
37.18561694387482,-118.70304479870478,11220,36810,6.971606957445323,3427,11243,14,226,Shrub,10
37.18537641843003,-118.703182074471,11249,36907,6.989883347571397,3421,11224,25,241,Shrub,10
37.18516105710678,-118.7032910571068,11275,36991,7.005945089285988,3416,11207,3,245,Shrub,13
37.18489744398586,-118.70323576680424,11305,37089,7.024432177404997,3414,11201,5,289,Shrub,10
37.184625270431425,-118.70323550131816,11335,37188,7.043258588975187,3413,11198,4,253,Shrub,0
37.18436495359863,-118.70314247679931,11365,37287,7.061980379447459,3413,11198,3,251,Shrub,0
37.18410621217526,-118.70306475756495,11395,37384,7.080383012312071,3413,11198,2,236,Shrub,0
37.183843111829475,-118.7029973776341,11425,37483,7.0989567650333605,3413,11198,1,269,Shrub,0
37.18357825156902,-118.70308069937239,11455,37582,7.117843960036989,3413,11198,0,268,Shrub,0
37.18334505907672,-118.70322988184657,11484,37678,7.135948309195106,3414,11201,4,133,Shrub,0
37.183141971934816,-118.70343961262932,11513,37774,7.154139618021251,3417,11211,12,344,Shrub,0
37.18288225033689,-118.70343179558725,11542,37869,7.172109878932889,3422,11227,10,327,Shrub,0
37.1826175318835,-118.70336916312405,11572,37967,7.190743089991907,3425,11237,10,342,Shrub,0
37.182344791961675,-118.7033994675598,11603,38067,7.2096824474115895,3429,11250,10,276,Shrub,9
37.18207170811315,-118.70342,11633,38167,7.228605679613305,3432,11260,15,315,Shrub,11
37.18179921109911,-118.70344144301308,11664,38267,7.247491466675633,3435,11270,11,293,Shrub,0
37.18152782986908,-118.70348400945173,11694,38367,7.2664090746970755,3435,11270,11,268,Shrub,8
37.181254291194485,-118.70349920604475,11725,38467,7.285348432293788,3434,11266,11,261,Shrub,8
37.18100969603804,-118.70365003799525,11755,38566,7.304198928205269,3430,11253,14,238,Shrub,9
37.18087637814743,-118.70389363807192,11781,38652,7.320485944577577,3425,11237,9,267,Shrub,9
37.1808005868277,-118.70422387167929,11812,38752,7.339425300952007,3420,11220,15,321,Shrub,10
37.180678670056956,-118.7045271557535,11842,38851,7.358146380140197,3416,11207,11,282,Shrub,10
37.180438525226435,-118.70469122897798,11872,38951,7.37705894214131,3409,11184,20,251,Shrub,10
37.180244136577286,-118.70491199553386,11901,39047,7.395192363136785,3398,11148,26,243,Shrub,18
37.18017115454228,-118.70524322169274,11932,39147,7.41413171594394,3384,11102,32,246,Shrub,14
37.18013534711717,-118.70557971928073,11962,39245,7.4328410810021595,3373,11066,24,235,Shrub,24
37.17999542361206,-118.705617570602,11978,39298,7.442741921000478,3367,11047,18,265,Shrub,24
37.17974487380775,-118.70561827983256,12006,39389,7.460072643365418,3364,11037,19,275,Shrub,16
37.179481800996605,-118.70560363980067,12035,39485,7.478287423698365,3359,11020,28,246,Forest,27
37.17949978587743,-118.70586331480777,12058,39561,7.492652448303969,3350,10991,33,240,Forest,23
37.17937710332528,-118.70608579334944,12082,39640,7.507563771521745,3341,10961,21,236,Shrub,23
37.179149842438434,-118.70622445319788,12110,39732,7.525042550484959,3332,10932,21,222,Forest,22
37.17913147137547,-118.70641924482211,12128,39789,7.53585278876528,3325,10909,23,220,Shrub,24
37.179235231123556,-118.706733567722,12158,39888,7.55460358098734,3317,10883,21,238,Shrub,24
37.17921528255751,-118.70705835072903,12187,39983,7.572556001626862,3308,10853,21,227,Shrub,17
37.17903453156662,-118.70730089583239,12216,40080,7.590858865822921,3299,10823,25,204,Shrub,19
37.178809465125056,-118.70748,12246,40177,7.60929236338452,3291,10797,11,223,Shrub,42
37.17859139781962,-118.70757424727452,12272,40261,7.62524547003256,3285,10778,11,220,Shrub,17
37.178407957319855,-118.70775401422672,12298,40346,7.641343861250956,3278,10755,18,206,Shrub,18
37.178155448527384,-118.70770008155044,12326,40440,7.659061152865961,3270,10728,21,205,Shrub,16
37.17796659738024,-118.7078956017465,12353,40529,7.675994967044821,3263,10705,17,205,Shrub,26
37.1777938455583,-118.70781628314313,12374,40597,7.688718821416609,3256,10682,16,194,Shrub,25
37.177546734993484,-118.70786552234988,12402,40688,7.7060256835187015,3251,10666,15,197,Shrub,13
37.17739,-118.70763336530975,12429,40776,7.722796048540767,3247,10653,14,191,Shrub,20
37.17734218212695,-118.70743545390219,12447,40837,7.734194002802783,3247,10653,15,189,Shrub,20
37.17745404202421,-118.70713339922999,12477,40934,7.752551405213933,3248,10656,17,186,Shrub,17
37.177412615076314,-118.70679523015264,12507,41033,7.7714078899161745,3249,10659,18,187,Shrub,29
37.177328079914744,-118.7064743718167,12537,41131,7.790033033045425,3248,10656,16,199,Shrub,16
37.1771900428623,-118.70617759215395,12567,41231,7.808972385966911,3249,10659,15,202,Shrub,18
37.177161044956044,-118.7058525354542,12596,41327,7.82699920680051,3252,10669,16,219,Shrub,8
37.17715706484229,-118.70551179179031,12627,41426,7.845780668850872,3256,10682,21,220,Shrub,9
37.177044569366394,-118.70520699759412,12656,41524,7.864293593255087,3257,10686,24,218,Shrub,31
37.17680575768013,-118.70504050512008,12687,41623,7.883189808834886,3257,10686,22,223,Shrub,19
37.17663343663019,-118.70478046483585,12717,41722,7.901830453868728,3258,10689,21,223,Shrub,19
37.17646701353022,-118.70451931470762,12746,41819,7.920260660249632,3258,10689,20,233,Shrub,15
37.17626623325686,-118.7042961603641,12776,41917,7.938811698014949,3259,10692,20,237,Shrub,0
37.1760145446045,-118.70428206657937,12804,42009,7.9562384710125515,3261,10699,16,307,Shrub,10
37.17584451315387,-118.70411909736923,12828,42087,7.971037104471868,3265,10712,15,310,Shrub,10
37.17572193029503,-118.70401104557448,12845,42142,7.981398561277475,3269,10725,16,336,Shrub,0
37.17565808018439,-118.70368928295031,12874,42238,7.999673940612955,3274,10741,10,310,Shrub,0
37.1757079312399,-118.70336413752021,12904,42335,8.017922809699488,3279,10758,11,259,Shrub,12
37.175599923089926,-118.70305992308994,12933,42432,8.036278529968774,3285,10778,23,248,Shrub,11
37.175423072017296,-118.70282074749427,12962,42527,8.0542620997712,3288,10787,22,242,Shrub,11
37.17516281757138,-118.70271397643954,12993,42627,8.07320145636898,3289,10791,11,259,Shrub,10
37.17490546469431,-118.70276311205032,13022,42722,8.091207519179399,3290,10794,12,275,Shrub,0
37.174650600799524,-118.7028443391205,13051,42818,8.109396158156828,3291,10797,8,78,Shrub,0
37.17446454625776,-118.70293250110443,13073,42890,8.123152409707536,3293,10804,15,51,Shrub,0
37.17423797193307,-118.70278490900867,13101,42984,8.140810027554494,3295,10810,16,45,Shrub,10
37.17398978040838,-118.70265338012673,13131,43082,8.159445388586919,3299,10823,17,46,Shrub,10
37.173732008502895,-118.70254206550166,13162,43182,8.178301621520562,3303,10837,17,38,Shrub,10
37.173488284898966,-118.70238828489897,13192,43281,8.19717083329609,3305,10843,20,51,Shrub,10
37.17329676680076,-118.7021472873239,13222,43380,8.215930540706195,3306,10846,20,48,Shrub,11
37.17307073614942,-118.70196470964046,13252,43478,8.2345237134719,3309,10856,25,51,Shrub,11
37.17280958139337,-118.70186146241133,13283,43578,8.253463070171428,3312,10866,20,48,Shrub,10
37.1725864844285,-118.70167760331111,13312,43676,8.271924642623508,3314,10873,16,34,Shrub,9
37.17240320324602,-118.70142231880696,13343,43776,8.290863998618395,3315,10876,10,17,Shrub,0
37.172288469061,-118.70111504889648,13373,43875,8.309566967272524,3315,10876,6,64,Shrub,0
37.17212212033563,-118.70085159884303,13403,43972,8.328093791420203,3315,10876,7,24,Shrub,0
37.17211486661642,-118.70060449171064,13425,44044,8.341722782269473,3314,10873,3,27,Shrub,0
37.17216703990805,-118.70027672026052,13454,44142,8.36014541905683,3314,10873,3,106,Grassland,0
37.172385812996005,-118.70009079388424,13484,44238,8.378421406602852,3313,10869,4,123,Shrub,0
37.17259060993166,-118.69987218124018,13514,44336,8.397018607891175,3313,10869,6,130,Shrub,0
